text,label,source,domain,,,,,
cadastros de Povos e Comunidades Tradicionais (PCT) realizados pela APS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Atendimento médico,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Atendimento odontológico,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
TOTAL DE PESSOAS ATENDIDAS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Procedimentos médicos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Distribuição de Kit Higiene Bucal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Procedimentos de enfermagem,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Ações de educação em saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Ações de multivacinação,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
TOTAL DE PROCEDIMENTOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de equipes de Consultório na Rua (eCR) cofinanciadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de equipes de APS como referência em saúde para as unidades socioeducativas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Total de unidades federativas contempladas (Pnaisari),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Total de Equipes de Referência (Pnaisari),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MUNICÍPIOS COM ADESÃO À PNAISP,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de atividades de auditoria interna governamental e promoção do SNA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de auditorias realizadas (Programa Nacional de Imunização),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de auditorias realizadas (Serviços de Assistência Hospitalar e Ambulatorial),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de auditorias realizadas (Política Nacional de Saúde Mental),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de componentes do Sistema Nacional de Auditoria do SUS (SNA),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Cooperações Técnicas (SNA),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Tipos de Atendimento (%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Novos Canais de Disseminação de Informação (%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de manifestações recebidas pela OuvSUS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Crescimento do número de manifestações analisadas e tratadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de manifestações respondidas dentro do prazo legal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Classificação das Manifestações (%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Manifestações por Canais de Atendimento (%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Assuntos mais Demandados (%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de pedidos de acesso à informação ao MS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de pedidos de acesso à informação com acesso concedido,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de pedidos de acesso à informação com acesso parcialmente concedido,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de pedidos de acesso à informação com acesso negado,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Prazo médio de resposta a pedidos de acesso à informação,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número total de recursos da LAI,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Nível de satisfação com a resposta (atendimento ao pedido),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Nível de satisfação com a resposta (facilidade de compreensão),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de itens de transparência ativa cumpridos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Efetividade no alcance das ações (Enchentes no Rio Grande do Sul),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Montante aplicado em ações e serviços públicos em saúde (União),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de municípios que declararam dados no Siops,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de municípios que transmitiram dados no Siops,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% DE APLICAÇÃO (em ASPS por Estados/DF),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de municípios que não aplicaram o Mínimo Constitucional em ASPS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Montante não aplicado em saúde por municípios que não cumpriram o mínimo,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% APLICADO EM ASPS EM 2024,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MONTANTE NÃO APLICADO NO EXERCÍCIO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% APLICADO EM ASPS EM 2023,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MONTANTE NÃO APLICADO NO EXERCÍCIO 2023,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MONTANTE NÃO APLICADO A DEMONSTRAR,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Leitos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Internações,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Consultas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cirurgias,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Partos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Exames Ambulatoriais,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Atendimentos Ambulatoriais,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de mortalidade neonatal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de mortalidade fetal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de mortalidade infantil indígena por causas evitáveis,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Mortalidade prematura (30 a 69 anos) por Doenças Crônicas Não Transmissíveis,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de aids em menores de 5 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de aids em adultos maiores de 13 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de incidência de sífilis congênita em menores de um ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Coeficiente de incidência de tuberculose,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de hepatite B em crianças de 0 a 5 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Razão entre o número de casos de hepatite C e o número de pessoas tratadas para hepatite C,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de redução das filas de espera por procedimentos eletivos de Atenção Especializada à Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Percentual de pacientes com hemofilia grave ou moderadamente grave, com idade até 12 anos, em programa de profilaxia regular ou imunotolerância",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de eventos hemorrágicos em pacientes com hemofilia A e B por paciente ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Coeficiente de tuberculose de todas as formas na população indígena,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de casos autóctones de malária nos Dsei endêmicos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de Mortalidade Neonatal (TMN),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Razão de Mortalidade Materna (RMM),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
taxa de detecção de aids em crianças menores de 5 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
taxa de detecção de aids em adultos maiores de 13 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
taxa de incidência de sífilis congênita,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
coeficiente de incidência da Tuberculose (TB),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
taxa de detecção de hepatite B em crianças menores de 5 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
percentual de redução das filas de espera de cirurgias eletivas na Atenção Especializada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"fila de espera no Brasil, declarada nos Planos Estaduais de Redução de Filas (PERF)",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
produção aprovada do Programa Nacional de Redução das Filas de Cirurgias Eletivas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"percentual de pacientes com hemofilia (A e B) grave ou moderadamente grave, com idade até 12 anos, em programa de profilaxia regular ou imunotolerância",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de pacientes sem classificação diagnóstica,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
índice de eventos hemorrágicos em pacientes com hemofilia A e B,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
consumo per capita de fatores VIII e IX,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número total de pacientes cadastrados com coagulopatias hereditárias no Brasil,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
taxa de mortalidade infantil indígena por causas evitáveis,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de casos autóctones de malária nos Dsei endêmicos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
coeficiente de incidência de tuberculose de todas as formas na população indígena,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura populacional estimada da Atenção Primária à Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de equipes de Saúde da Família Ribeirinha (eSFR) implantadas com cofinanciamento pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Unidades Básicas de Saúde Fluvial (UBSF) implantadas com cofinanciamento pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de equipes Multiprofissionais (eMulti) implantadas com cofinanciamento pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de vagas ocupadas nos programas de provimento médico da Atenção Primária à Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de polos do Programa Academia da Saúde credenciados pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos de inserção de métodos contraceptivos de longa duração na Atenção Primária à Saúde realizados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura populacional estimada de atenção integral à saúde das populações em situação de rua e privadas de liberdade,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura populacional estimada de saúde bucal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de Unidades Básicas de Saúde (UBS) estruturadas com investimento em obras, equipamentos e materiais permanentes",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Proporção de gestantes com pelo menos seis consultas pré-natal realizadas, tendo iniciado o pré-natal até a 12ª semana de gestação",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Quantidade de procedimentos de PICS registrados para cada mil habitantes cadastrados na Atenção Primária à Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de domicílios com risco para insegurança alimentar avaliado,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de escolas com adesão ao Programa Saúde na Escola (PSE) que realizaram pelo menos uma atividade coletiva com o tema alimentação adequada e saudável,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Proporção de pessoas com idade entre 40 e 74 anos atendidas na Atenção Primária à Saúde com risco cardiovascular avaliado,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de beneficiários do Programa Bolsa Família com perfil saúde acompanhados nas condicionalidades de saúde na Atenção Primária à Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de mulheres na faixa etária de 25 a 64 anos com exame de rastreamento do câncer de colo do útero avaliado nos últimos 36 meses,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de mulheres na faixa etária de 50 a 69 anos com exame de mamografia avaliado nos últimos 24 meses,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Proporção de atendimentos individuais por problema ou condição avaliada ""obesidade"" na Atenção Primária à Saúde",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% de Alcance das Metas da PAS 2024,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Quantidade de Inserções de DIU,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"número de pessoas beneficiadas, por Cadastro de Pessoas Físicas (CPF), [no Programa de Proteção e Promoção da Saúde Menstrual]",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de equipes de Saúde Bucal (eSB) cofinanciadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de Unidades Odontológicas Móveis (UOM) cofinanciadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de Serviço de Especialidades em Saúde Bucal (Sesb) cofinanciados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de Centros de Especialidades Odontológicas (CEO) cofinanciados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
número de municípios [com] laboratórios [LRPD] cofinanciados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de profissionais que concluíram o Curso Abordagem do sobrepeso e obesidade na APS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de profissionais que concluíram o Curso Reconhecendo o sobrepeso e obesidade no contexto da APS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de profissionais que concluíram o Curso Promoção do ganho de peso adequado na gestação,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de profissionais que concluíram o Curso Cuidado da Criança e Adolescente com Sobrepeso e Obesidade na APS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de procedimentos especializados realizados (cirurgia, radioterapia e quimioterapia) para o tratamento do câncer ao ano",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de serviços de saúde mental financiados pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número beneficiários do Programa de Volta para Casa,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de expansão de cirurgias eletivas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual cobertura populacional de Atenção Domiciliar,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de hospitais públicos e privados sem fins lucrativos, com certificação integrada da qualidade em alta complexidade e ensino emitida pelo Ministério da Saúde",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de leitos de terapia intensiva adulto financiados pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de unidades Policlínicas financiadas pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de profissionais especialistas atuando no SUS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos cirúrgicos de transplante de órgãos sólidos e córnea realizados ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de transplantes de células-tronco hematopoéticas (TCTH) realizados ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Índice de doadores de órgãos por milhão de população (pmp),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de municípios com modelo de informação de regulação assistencial implantado,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de regiões de saúde com oferta de serviços de reabilitação financiados pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de coletas de sangue realizadas no SUS ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Números de serviços de hematologia e hemoterapia com melhoria das instalações físicas financiados pelo Ministério da Saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de recém-nascidos vivos com coleta do teste do pezinho até o 5º dia de vida triados no (PNTN),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de crianças com doença falciforme com dois anos de idade que realizaram o exame doppler transcraniano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de exames diagnósticos realizados no SUS para doenças raras e condições genéticas crônicas e complexas ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos realizados na atenção especializada à saúde previstos para a população trans ao ano,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de população coberta pelo SAMU 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos cirúrgicos para o tratamento em oncologia,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos de radioterapia para o tratamento em oncologia,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos de quimioterapia para o tratamento em oncologia,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS I,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS II,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS III,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPSI (Criança e Adolescente),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS AD,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS AD II,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de CAPS AD IV,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Centro de Convivência,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Serviços Residenciais Terapêuticos (SRT),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de SRT I,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de SRT II,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Unidade de Acolhimento (UA),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de UA Adulto,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de UA Infantil,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Leitos de Saúde Mental,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Equipes multiprofissionais,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Centros de Atenção Psicossocial,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Serviços Residenciais de Saúde Mental,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Leitos de Saúde Mental em Hospital Geral,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Cirurgias Eletivas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de municípios com o Programa Melhor em Casa,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de equipes habilitadas (Programa Melhor em Casa),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
População atendida (Programa Melhor em Casa),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Índice de procedimentos cirúrgicos de transplante de órgãos sólidos e córneas por milhão de população (pmp),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Índice de Transplantes de Célula Tronco hematopoéticas por Milhão de População (pmp),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de doadores de órgãos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de notificações de morte encefálica,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de efetivação de doações,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de serviços de transplante,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de centros transplantadores,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de laboratórios de histocompatibilidade,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de bancos de tecidos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de estabelecimentos notificantes,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de serviços transplantadores de córneas e órgãos sólidos habilitados,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Centros Especializados em Reabilitação (CER),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Oficinas Ortopédicas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de propostas de habilitação de Núcleos TEA aprovadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de recém-nascidos vivos com coleta do teste do pezinho até o 5º dia de vida,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura do exame doppler transcraniano para crianças com doença falciforme aos 2 anos de idade,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de exames diagnósticos para doenças raras e condições genéticas crônicas e complexas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos realizados na atenção especializada à saúde previstos para a população trans,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos hospitalares para a população trans,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de procedimentos ambulatoriais para a população trans,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura populacional do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de municípios sem acesso do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
População descoberta pelo Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de macrorregiões sem cobertura do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de macrorregiões com cobertura parcial do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de macrorregiões com cobertura total do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de unidades federativas com cobertura total do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de unidades federativas com cobertura parcial do Samu 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Centrais de Regulação das Urgências (CRU),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Unidades de Suporte Básico (USB),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Unidades de Suporte Avançado (USA),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
População coberta pelo SAMU 192,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
População Geral,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de munícipios utilizando as declarações eletrônicas de nascido vivo ou de óbito,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de exames/ano realizados pela RNLSP,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Índice composto de redução da carga de HIV/aids, TB, HCV, HBV e sífilis congênita",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de unidades federadas com a vigilância epidemiológica das micoses endêmicas implantada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número absoluto de casos autóctones de malária na Região Amazônica,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de incidência média de arboviroses nos últimos 5 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Índice composto de raiva, doença de chagas, leishmaniose visceral, esquistossomose e hanseníase",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Percentual de regiões de saúde com a presença de serviços de CIEVS, RENAVEH, VIGIDESASTRES e profissionais capacitados no EPISUS Fundamental",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Percentual de municípios com cobertura adequada (95%) das vacinas: penta (DTP/HepB/Hib); polio injetável - VIP; e pneumo 10 - VPC10, sarampo, caxumba, rubéola - SCR, em crianças de até 1 ano de idade",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de imunobiológicos distribuídos aos estados de acordo com a demanda estimada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de Cerest com atuação satisfatória,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de municípios prioritários com Vigilância em Saúde de Populações Expostas a Agrotóxicos (VSPEA) implantada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Percentual de estratificações de risco socioambiental, epidemiológica e entomológica realizadas",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de fiscalizações e inspeções de conformidade dos produtos realizadas,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de incidência de sífilis congênita em menores de um ano por 1.000 nascidos vivos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de aids em menores de 5 anos por 100.000 habitantes,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de hepatite B em crianças de 0 a 6 anos por 100.000 habitantes,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Coeficiente de incidência da tuberculose,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Taxa de detecção de aids em adultos maiores de 13 anos por 100.000 habitantes,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Proporção de pessoas tratadas para hepatite C,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de casos autóctones de malária,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de casos de malária por P. falciparum e malária mista,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de exames de malária (população Yanomami),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de novos casos de hanseníase em menores de 15 anos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de casos de leishmaniose visceral,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Incidência da Doença de Chagas Aguda (DCA),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura de tratamento da doença de Chagas crônica,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de casos de doença de Chagas crônica,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de municípios que atingiram a cobertura vacinal adequada (95%),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura vacinal Penta (DTP/Hib/Hep B),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura vacinal Poliomielite (VIP),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura vacinal Pneumocócica 10-valente,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Cobertura vacinal Tríplice Viral (D1),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de Cobertura Vacinal Adequada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de imunobiológicos distribuídos,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de entes federativos com novos Núcleos de Economia da Saúde implantados por região,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Percentual de Protocolos Clínicos e Diretrizes Terapêuticas submetidos à Conitec,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de Estabelecimentos de Saúde que Enviaram Informações de Custos no Sistema ApuraSUS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Projetos de pesquisa em saúde e ambiente em desenvolvimento,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de usuários atendidos pelo Programa Farmácia Popular do Brasil ao ano.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de fármacos e insumos estratégicos do Componente Básico da Assistência Farmacêutica adquiridos.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de fármacos e insumos estratégicos do Componente Especializado da Assistência Farmacêutica adquiridos.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de fármacos e insumos estratégicos do Componente Estratégico da Assistência Farmacêutica adquiridos.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de serviços de cuidado farmacêutico realizados nos estabelecimentos de saúde ofertados aos usuários do SUS.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de estados, DF e municípios habilitados nos eixos do Programa de Qualificação Nacional da Assistência Farmacêutica no SUS.",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Número de estados, Distrito Federal e municípios enviando dados de estoque e dispensação de medicamentos e insumos estratégicos para a população à Bnafar.",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de entes federados apoiados para o fortalecimento da gestão e estruturação da política de plantas medicinais e fitoterápicos no âmbito da Assistência Farmacêutica do SUS.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Número de soluções digitais desenvolvidas no âmbito da Assistência Farmacêutica para aprimoramento da gestão da informação e comunicação dos entes federados.,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
